Name,Type,Address,Zip Code
"('Waffle House',)",breakfast_brunch,"('7106 Will Clayton Pkwy',)","('77338',)"
"('Charleys Cheesesteaks',)",cheesesteaks,"('20131 Hwy 59',)","('77338',)"
"('Femm International Food',)",filipino,"('7064 Will Clayton Pkwy',)","('77338',)"
"('Panda Express',)",chinese,"('3100 N. Terminal Road #24',)","('77032',)"
"(""Wendy's"",)",burgers,"('3950 S Terminal Rd',)","('77032',)"
"(""Ruby's Diner"",)",tradamerican,"(None,)","('77032',)"
"('Papa Johns Pizza',)",pizza,"('239 Fm 1960  Bypass Rd E',)","('77338',)"
"('Little Caesars Pizza',)",pizza,"('7815 Fm 1960 W',)","('77338',)"
"(""Church's Chicken"",)",hotdogs,"('9475 Fm 1960',)","('77338',)"
"(""Wendy's"",)",hotdogs,"('2800 Terminal Rd N',)","('77032',)"
"('Panda Express',)",chinese,"('2800 Terminal Road Terminal A North',)","('77032',)"
"('Taquerias Arandas',)",mexican,"('19740 Hwy 59 N',)","('77338',)"
"(""Pappasito's Cantina"",)",tex-mex,"('10005 Fm 1960',)","('77338',)"
"(""Hugo's Cocina"",)",mexican,"('3701 N Terminal Rd',)","('77032',)"
"(""Chili's"",)",tradamerican,"('20070 Highway 59 N',)","('77338',)"
"(""Wendy's"",)",burgers,"('3500 Terminal Rd S',)","('77032',)"
"('Subway',)",sandwiches,"('7850A Fm 1960 Bypass West Rd',)","('77338',)"
"('Hartz Chicken Buffet',)",southern,"('210 First St',)","('77338',)"
"('Brick House Tavern + Tap',)",tradamerican,"('140 Fm 1960 Bypass E Rd',)","('77338',)"
"('Potbelly Sandwich Shop',)",sandwiches,"('3121 N Terminal C - 20513',)","('77032',)"
"('Fresh Gourmet',)",hotdogs,"('Gate E 19',)","('77498',)"
"('Great Wraps',)",hotdogs,"('20131 Hwy 59 N',)","('77338',)"
"(""Jason's Deli"",)",salad,"('3100 N Terminal B Rd',)","('77032',)"
"('Pappas Bar-B-Q',)",bbq,"('19713 Hwy 59',)","('77338',)"
"(""Pappasito's Cantina"",)",tex-mex,"(""3950 Pappasito's Cantina S Terminal Rd Space 4 E"",)","('77032',)"
"(""Chuy's"",)",tex-mex,"('20502 Hwy 59 N',)","('77338',)"
"('Jack In the Box Restaurants',)",burgers,"('2310 Northpark Dr',)","('77002',)"
"(""Wendy's"",)",hotdogs,"('590 Kingwood Dr',)","('77339',)"
"('Taco Bell',)",hotdogs,"('24300 Eastex Frwy.',)","('77339',)"
"(""Jason's Deli"",)",delis,"('1275 Kingwood Dr',)","('77339',)"
"('Dairy Queen',)",hotdogs,"('1314 Northpark Drive',)","('77339',)"
"('Sonic Drive-In',)",hotdogs,"('330 Northpark Dr',)","('77339',)"
"('Taco Cabana',)",mexican,"('25657 US Hwy 59',)","('77365',)"
"(""Bill's Cafe"",)",burgers,"('22845 Loop 494',)","('77339',)"
"('Chick-fil-A',)",hotdogs,"('195 Northpark Dr',)","('77339',)"
"(""Jimmy John's"",)",sandwiches,"('24510 Eastex Fwy',)","('77339',)"
"('Smashburger',)",burgers,"('25639 Hwy 59',)","('77339',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('25764 Loop 494',)","('77339',)"
"('MOD Pizza',)",hotdogs,"('300 Northpark Dr',)","('77339',)"
"('Chelsea Deli & Cafe',)",delis,"('1538 Kingwood Dr',)","('77339',)"
"(""McDonald's"",)",burgers,"('25669 Hwy 59',)","('77339',)"
"('BreWingZ Restaurant and Bar',)",tradamerican,"('25629 Hwy 59 N',)","('77339',)"
"(""Wendy's"",)",burgers,"('3303 West Lake Houston Parkway',)","('77339',)"
"(""McDonald's"",)",burgers,"('2162 N Park Dr',)","('77339',)"
"('Whataburger',)",burgers,"('4545 Kingwood Dr',)","('77345',)"
"('Fuddruckers',)",burgers,"('4360 Kingwood Dr',)","('77339',)"
"('Panera Bread',)",salad,"('25665 US Highway 59 North',)","('77339',)"
"(""McDonald's"",)",hotdogs,"('4406 Kingwood Dr',)","('77339',)"
"('Chick-fil-A',)",hotdogs,"('4594 Kingwood Dr',)","('77345',)"
"(""Three B's Grill"",)",tradamerican,"('4590 Kingwood Dr',)","('77345',)"
"('Kingwood Bagel & Sandwich',)",delis,"('2855 W Lake Houston Pkwy',)","('77339',)"
"(""Jersey Mike's Subs"",)",hotdogs,"('30129 Rock Creek Dr',)","('77339',)"
"('Chipotle Mexican Grill',)",mexican,"('4554 Kingwood Dr',)","('77345',)"
"('KFC',)",hotdogs,"('1712 Kingwood Dr',)","('77339',)"
"('Burger King',)",burgers,"('2915 Lake Houston Pkwy',)","('77339',)"
"(""Jimmy John's"",)",hotdogs,"('4521 Kingwood Dr',)","('77345',)"
"(""Jersey Mike's Subs"",)",hotdogs,"('4572 Kingwood Dr',)","('77345',)"
"('Papa Johns Pizza',)",pizza,"('2855 W Lake Houston Pkwy',)","('77345',)"
"('Subway',)",sandwiches,"('1444-A Kingwood Dr',)","('77339',)"
"(""Skeeter's Mesquite Grill"",)",tex-mex,"('4121 W Lake Houston Pkwy',)","('77339',)"
"(""Dickey's Barbecue Pit"",)",bbq,"('532 Kingwood Dr',)","('77339',)"
"('Pizza Hut',)",pizza,"('720A Kingwood Dr',)","('77339',)"
"('Pizza Hut',)",pizza,"('3050 Northpark Dr',)","('77339',)"
"('Subway',)",sandwiches,"('4427 Kingwood Dr',)","('77339',)"
"('Subway',)",sandwiches,"('2263 N Park Dr',)","('77339',)"
"(""Chuy's"",)",tex-mex,"('20502 Hwy 59 N',)","('77338',)"
"(""Domino's Pizza"",)",pizza,"('4319 Kingwood Dr',)","('77339',)"
"('Red Lobster',)",seafood,"('20414 US Highway 59 N',)","('77338',)"
"('Subway',)",sandwiches,"('24551 Loop 494',)","('77339',)"
"('Kingwood Bagel & Sandwich',)",delis,"('2855 W Lake Houston Pkwy',)","('77339',)"
"(""Jimmy John's"",)",hotdogs,"('4521 Kingwood Dr',)","('77345',)"
"('Papa Johns Pizza',)",pizza,"('2855 W Lake Houston Pkwy',)","('77345',)"
"(""Skeeter's Mesquite Grill"",)",tex-mex,"('4121 W Lake Houston Pkwy',)","('77339',)"
"(""Sharky's Waterfront Grill"",)",seafood,"('1660 W Lake Houston Pkwy',)","('77339',)"
"('Pizza Hut',)",pizza,"('3050 Northpark Dr',)","('77339',)"
"('Subway',)",sandwiches,"('4427 Kingwood Dr',)","('77339',)"
"(""Domino's Pizza"",)",pizza,"('4319 Kingwood Dr',)","('77339',)"
"('Subway',)",sandwiches,"('2510 Mills Branch Rd',)","('77345',)"
"('Firehouse Subs',)",hotdogs,"('7036 Fm 1960 E',)","('77346',)"
"('Savvas Greek Cuisine & Grill',)",greek,"('6730 Atascocita Rd',)","('77346',)"
"('Pizza Hut',)",pizza,"('6430 Fm 1960 Rd E',)","('77346',)"
"('Panera Bread',)",sandwiches,"('7041 FM 1960 East',)","('77346',)"
"('Wingstop',)",chicken_wings,"('7611 FM 1960 Rd E',)","('77346',)"
"(""Iguana Joe's"",)",tex-mex,"('18319 W Lake Houston Pkwy N',)","('77346',)"
"('Tacos Flores',)",mexican,"('4806 Fm 1960 E',)","('77338',)"
"('Little Caesars Pizza',)",pizza,"('6310 Fm 1960',)","('77346',)"
"('Big City Wings',)",chicken_wings,"('5324 Atascocita Rd',)","('77346',)"
"(""Jersey Mike's Subs"",)",hotdogs,"('7118 Fm 1960 E',)","('77346',)"
"('Papa Johns Pizza',)",pizza,"('7891 Fm 1960 E',)","('77346',)"
"('Burger King',)",burgers,"('17950 W Lake Houston Pkwy',)","('77346',)"
"('Burger King',)",burgers,"('6944 Fm 1960 Rd E',)","('77346',)"
"('Jack in the Box',)",hotdogs,"('7417 Fm 1960 Rd E',)","('77346',)"
"('On the Rox Sports Bar & Grill',)",tradamerican,"('7054 Fm 1960 E',)","('77346',)"
"(""McDonald's"",)",hotdogs,"('13755 Will Clayton Pkwy',)","('77346',)"
"('Taco Bell',)",hotdogs,"('10811 Will Clayton Parkway',)","('77338',)"
"(""Sharky's Waterfront Grill"",)",seafood,"('1660 W Lake Houston Pkwy',)","('77339',)"
"('Burger King',)",hotdogs,"('3813 Atascocita Rd',)","('77396',)"
"('Windy City Pizza',)",pizza,"('5824 Fm 1960 Rd E',)","('77346',)"
"('Sonic Drive-In',)",hotdogs,"('3806 Atascocita Rd',)","('77396',)"
"('Subway',)",sandwiches,"('19211 W Lake Houston Pkwy',)","('77346',)"
"(""Church's Chicken"",)",chicken_wings,"('10910 Will Clayton Pkwy',)","('77396',)"
"('Subway',)",sandwiches,"('5352 Fm 1960 E',)","('77346',)"
"('Subway',)",sandwiches,"('3824 Atascocita Rd',)","('77396',)"
"('Subway',)",sandwiches,"('20310 US 59',)","('77357',)"
"('Subway',)",sandwiches,"('25428 & 25432 Aldine',)","('77373',)"
"('Subway',)",sandwiches,"('5743 Treaschwig',)","('77373',)"
"('Subway',)",sandwiches,"('3440 Riley Fuzzell Rd',)","('77386',)"
"('Subway',)",sandwiches,"('2901 Riley Fuzzell Rd',)","('77386',)"
"(""Goodson's Café"",)",tradamerican,"('27931 State Hwy 249',)","('77375',)"
"('Hartz Chicken Buffet',)",southern,"('27760 Tomball Pkwy',)","('77375',)"
"('Subway',)",sandwiches,"('20212 Champion Frst',)","('77379',)"
"('Taco Bell',)",mexican,"('20232 Champion Forest Drive',)","('77379',)"
"('Pizza Hut',)",pizza,"('24914 Kuykendahl Rd',)","('77389',)"
"('Subway',)",sandwiches,"('701 E Main St',)","('77375',)"
"('Subway',)",sandwiches,"('24230 Kuykendahl Rd',)","('77389',)"
"('Subway',)",sandwiches,"('24922 Tomball Pkwy',)","('77375',)"
"('Cielito Lindo',)",mexican,"('1231 Alma St',)","('77375',)"
"(""Caroline's Kitchen"",)",hotdogs,"('9440 Louetta Rd',)","('77379',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('6370 FM 2920',)","('77379',)"
"('Sonic Drive-In',)",hotdogs,"('6020 Fm 2920',)","('77379',)"
"('Potbelly Sandwich Shop',)",sandwiches,"('142 Vintage Park Blvd',)","('77070',)"
"('Dairy Queen',)",burgers,"('21325 Kuykandahl Rd',)","('77379',)"
"('Olivit Mediterranean Grill',)",mediterranean,"('7316 Louetta Rd',)","('77379',)"
"('Papa Johns Pizza',)",pizza,"('8312 Louetta Rd',)","('77379',)"
"('Taco Bell',)",mexican,"('7139 Louetta Rd.',)","('77379',)"
"('Panda Express',)",hotdogs,"('5901 Fm 2920',)","('77388',)"
"('Hopdoddy Burger Bar',)",burgers,"('142 Vintage Park Blvd',)","('77070',)"
"('Jack in the Box',)",hotdogs,"('16802 Stuebner Airline Rd',)","('77379',)"
"('Whataburger',)",burgers,"('21710 Kuykendahl Rd',)","('77379',)"
"('Popeyes Louisiana Kitchen',)",chicken_wings,"('10601 Grand Parkway',)","('77379',)"
"('Pizza Hut',)",pizza,"('21460 Kuykendahl Rd',)","('77389',)"
"(""Jimmy John's"",)",sandwiches,"('6011 Fm 2920 Rd',)","('77379',)"
"(""Jersey Mike's Subs"",)",hotdogs,"('20750 Kuykendahl Rd',)","('77379',)"
"('MOD Pizza',)",pizza,"('10123 Louetta Rd',)","('77070',)"
"('Papa Johns Pizza',)",pizza,"('21187 Kuykendahl Rd',)","('77379',)"
"('Ambriza',)",mexican,"('10115 Louetta Rd',)","('77070',)"
"('Hartz Chicken Buffet',)",southern,"('17030 Stuebner-airline',)","('77379',)"
"('Cotton Patch Cafe',)",tradamerican,"('5431 Fm 2920',)","('77388',)"
"('Jack in the Box',)",hotdogs,"('4720 Spring Cypress Rd',)","('77379',)"
"('Chipotle Mexican Grill',)",hotdogs,"('8675 Spring Cypress Rd A1',)","('77379',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('18562 Kuykendahl Rd',)","('77379',)"
"(""McDonald's"",)",hotdogs,"('18604 Kuykendahl Rd',)","('77379',)"
"('Burger King',)",burgers,"('8523 Spring Cypress Rd',)","('77379',)"
"('Red Robin Gourmet Burgers and Brews',)",tradamerican,"('21450 Kuykendahl Rd',)","('77379',)"
"(""Wendy's"",)",hotdogs,"('21130 Kuykendahl Rd',)","('77379',)"
"(""Jersey Mike's Subs"",)",hotdogs,"('10123 Louetta Rd',)","('77070',)"
"('Pizza Hut',)",pizza,"('8765 Spring Cypress Rd',)","('77379',)"
"('Little Caesars Pizza',)",pizza,"('7306 Louetta Road',)","('77379',)"
"('Bareback Bar & Icehouse',)",sportsbars,"('19940 Kuykendahl Rd',)","('77379',)"
"(""McDonald's"",)",hotdogs,"('5905 Farm To Market 2920',)","('77379',)"
"('Zoes Kitchen',)",mediterranean,"('10850 Louetta Rd',)","('77070',)"
"('Pizza Hut',)",pizza,"('18539 Kuykendahl Rd',)","('77379',)"
"('Chipotle Mexican Grill',)",mexican,"('10905 Louetta Rd',)","('77070',)"
"('Los Tres Ranchitos Mexican Restaurant',)",mexican,"('19620 Kuykendahl Rd',)","('77379',)"
"('Taco Bell',)",mexican,"('20232 Champion Forest Drive',)","('77379',)"
"('Chicken Salad Chick',)",southern,"('10300 Louetta Rd',)","('77070',)"
"(""Denny's"",)",tradamerican,"('6504 Fm 2920',)","('77379',)"
"('Euro Bakery',)",greek,"('5010 Louetta Rd',)","('77379',)"
"('Waterfalls Cafe',)",tradamerican,"('5200 FM 2920',)","('77388',)"
"('Burger King',)",hotdogs,"('',)","('77391',)"
"('Subway',)",sandwiches,"('20212 Champion Frst',)","('77379',)"
"('Tropical Smoothie Cafe',)",juicebars,"('5921 Fm 2920',)","('77388',)"
"('Subway',)",sandwiches,"('21183 Kuykendahl Rd',)","('77379',)"
"('242 Pub & Grill',)",pubs,"('6062 Fm 2920',)","('77379',)"
"('Arby’s',)",hotdogs,"('21310 Kuykendahl Rd',)","('77379',)"
"(""Mo's Irish Pub"",)",tradamerican,"('138 Vintage Park Blvd',)","('77070',)"
"(""McDonald's"",)",hotdogs,"('21150 Kuykendahl Rd',)","('77388',)"
"('KFC',)",hotdogs,"('630 Sawdust Rd',)","('77380',)"
"('Pizza Hut',)",pizza,"('25701 I-45 N',)","('77380',)"
"(""McDonald's"",)",hotdogs,"('4600 Woodlands Pkwy',)","('77381',)"
"('Taquerias Arandas',)",mexican,"('25598-A I-45 N',)","('77386',)"
"(""Jimmy John's"",)",sandwiches,"('1021 Sawdust Rd',)","('77380',)"
"('Chipotle Mexican Grill',)",hotdogs,"('1400 Lake Plaza Dr',)","('77389',)"
"(""McDonald's"",)",hotdogs,"('25222 I 45 N',)","('77386',)"
"('Flower Child',)",salad,"('1900 Lake Woodlands Dr',)","('77380',)"
"('Chick-fil-A',)",hotdogs,"('1660 Lake Woodlands Dr',)","('77380',)"
"('Popeyes Louisiana Kitchen',)",chicken_wings,"('4510 Panther Creek Pne',)","('77381',)"
"('The Kitchen',)",burgers,"('4526 Research Forest Dr',)","('77381',)"
"('Sonic Drive-In',)",hotdogs,"('2550 Research Forest Dr',)","('77381',)"
"('Papa Johns Pizza',)",pizza,"('25118 Grogans Mill Rd',)","('77380',)"
"(""Schlotzsky's"",)",delis,"('1620 Research Forest Dr',)","('77381',)"
"(""Fielding's Wood Grill"",)",newamerican,"('1699 Research Forest Dr',)","('77380',)"
"('Philly Cheesesteaks',)",cheesesteaks,"('19153 Interstate 45 S',)","('77385',)"
"('Taco Bell',)",mexican,"('4490 Panther Creek Pne',)","('77381',)"
"(""Wendy's"",)",hotdogs,"('1201 Lake Woodlands Drive',)","('77380',)"
"(""Primo's"",)",venezuelan,"('24600 Gosling Rd',)","('77389',)"
"('The Olive Oil Restaurant',)",greek,"('373 Sawdust Rd',)","('77380',)"
"(""Jimmy John's"",)",sandwiches,"('1508 Research Forest Dr',)","('77381',)"
"('Honey Bee Ham & Deli',)",burgers,"('4747 Research Forest Dr',)","('77381',)"
"('Dosey Doe Breakfast,BBQ & Whiskey Bar',)",bbq,"('2626 Research Forest Dr',)","('77381',)"
"('MOD Pizza',)",hotdogs,"('19075 IH-45',)","('77385',)"
"('Goode Company Kitchen & Cantina',)",mexican,"('8865 Six Pines Dr',)","('77380',)"
"('Chick-fil-A',)",hotdogs,"('22777 Springwoods Village Pkwy',)","('77389',)"
"('The Republic Grille',)",southern,"('4775 W Panther Creek',)","('77381',)"
"('Chipotle Mexican Grill',)",hotdogs,"('760 Sawdust Rd',)","('77380',)"
"('Red Robin Gourmet Burgers and Brews',)",burgers,"('19433 I-45 S',)","('77385',)"
"('Panera Bread',)",sandwiches,"('1201 Lake Woodlands Drive',)","('77380',)"
"('Subway',)",sandwiches,"('309 Sawdust Rd',)","('77380',)"
"(""Auntie Anne's"",)",desserts,"('1201 Lake Woodlands Dr',)","('77380',)"
"('TGI Fridays',)",tradamerican,"('1105 Lake Woodlands Dr',)","('77380',)"
"(""McDonald's"",)",burgers,"('9110 W Gosling',)","('77381',)"
"('The Toasted Yolk Cafe',)",breakfast_brunch,"('207 E Shore Dr',)","('77380',)"
"('Little Caesars Pizza',)",pizza,"('1021 Sawdust Rd',)","('77380',)"
"('Wicked Whisk Catering',)",catering,"('27328 Spectrum Way',)","('77385',)"
"('Hartz Chicken Buffet',)",hotdogs,"('25310 I45 N',)","('77386',)"
"(""3B's Burgers & Beer"",)",burgers,"('466 Rayford Rd',)","('77386',)"
"('IHOP',)",tradamerican,"('25619 Ih 45 N',)","('77380',)"
"('bellagreen',)",newamerican,"('2501 Research Forest Dr',)","('77381',)"
"('Sonic Drive-In',)",hotdogs,"('1201 Lake Woodlands Dr',)","('77380',)"
"(""McDonald's"",)",burgers,"('1025 Sawdust Rd',)","('77380',)"
"(""Denny's"",)",diners,"('28669 I-45 N',)","('77381',)"
"('Chick-fil-A',)",hotdogs,"('1201 Lake Woodlands Dr',)","('77380',)"
"(""Schlotzsky's"",)",sandwiches,"('522 Sawdust Rd',)","('77380',)"
"(""Church's Chicken"",)",chicken_wings,"('19153 I-45 S',)","('77385',)"
"('New York Smoothies',)",juicebars,"('267 Sawdust Rd',)","('77380',)"
"('A & W Restaurants',)",hotdogs,"('9945 6 Pines Dr',)","('77380',)"
"('Casa Medina',)",mexican,"('28777 Interstate 45',)","('77381',)"
"('Chicken Salad Chick',)",sandwiches,"('3026 College Park Dr',)","('77384',)"
"('It’s Just Wings',)",hotdogs,"('6671 Woodlands Pkwy',)","('77382',)"
"('The Republic Grille',)",southern,"('4775 W Panther Creek',)","('77381',)"
"('Flower Child',)",salad,"('1900 Lake Woodlands Dr',)","('77380',)"
"(""Wendy's"",)",burgers,"('3032 College Park',)","('77384',)"
"('bellagreen',)",newamerican,"('2501 Research Forest Dr',)","('77381',)"
"(""Jimmy John's"",)",sandwiches,"('1508 Research Forest Dr',)","('77381',)"
"('Chick-fil-A',)",hotdogs,"('8020 Research Forest Dr',)","('77382',)"
"('Taco Cabana',)",mexican,"('3079 College Park Drive',)","('77380',)"
"(""Uli's Kitchen"",)",mexican,"('8021 Research Forest Dr',)","('77382',)"
"(""Jersey Mike's Subs"",)",hotdogs,"('3091 College Park Dr',)","('77384',)"
"('Panda Express',)",chinese,"('3375 College Park Dr',)","('77384',)"
"(""Wendy's"",)",hotdogs,"('1201 Lake Woodlands Drive',)","('77380',)"
"(""Fielding's Wood Grill"",)",newamerican,"('1699 Research Forest Dr',)","('77380',)"
"('Chick-fil-A',)",hotdogs,"('3425 College Park Dr',)","('77384',)"
"('Philly Cheesesteaks',)",cheesesteaks,"('19153 Interstate 45 S',)","('77385',)"
"('Panera Bread',)",sandwiches,"('3113 College Park Drive',)","('77384',)"
"('Wingstop',)",chicken_wings,"('6777 Woodlands Pkwy',)","('77382',)"
"('MOD Pizza',)",hotdogs,"('19075 IH-45',)","('77385',)"
"('Goode Company Kitchen & Cantina',)",mexican,"('8865 Six Pines Dr',)","('77380',)"
"(""Jersey Mike's Subs"",)",sandwiches,"('6777 Woodlands Pkwy',)","('77382',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('16826 Interstate 45S',)","('77384',)"
"('Taco Bell',)",hotdogs,"('3103 College Park Drive',)","('77384',)"
"('Arbys',)",hotdogs,"('16630 Interstate 45 S',)","('77384',)"
"('Chipotle Mexican Grill',)",mexican,"('3085 College Park Dr',)","('77384',)"
"('Papa Johns Pizza',)",pizza,"('77382-1506',)","('77382',)"
"(""Jimmy John's"",)",sandwiches,"('3707 College Park Dr',)","('77384',)"
"(""Willie's Grill & Icehouse"",)",tradamerican,"('16846 Interstate 45 S',)","('77384',)"
"('Sonic Drive-In',)",hotdogs,"('3081 College Park Dr',)","('77384',)"
"('Burger King',)",burgers,"('3020 College Park Dr',)","('77384',)"
"('Red Robin Gourmet Burgers and Brews',)",burgers,"('19433 I-45 S',)","('77385',)"
"(""McDonald's"",)",burgers,"('8001 Hwy 242',)","('77385',)"
"(""Auntie Anne's"",)",desserts,"('1201 Lake Woodlands Dr',)","('77380',)"
"(""Dickey's Barbecue Pit"",)",bbq,"('10700 Kuykendahl Rd',)","('77381',)"
"('The Toasted Yolk Cafe',)",breakfast_brunch,"('207 E Shore Dr',)","('77380',)"
"(""Escalante's"",)",tex-mex,"('1900 Hughes Landing Blvd',)","('77381',)"
"('TGI Fridays',)",tradamerican,"('1105 Lake Woodlands Dr',)","('77380',)"
"('Los Cucos Mexican Cafe - Woodlands',)",mexican,"('4775 W Panther Creek Dr',)","('77381',)"
"('Brothers Pizza Express',)",pizza,"('6700 Woodlands Pkwy',)","('77382',)"
"('Panera Bread',)",sandwiches,"('1201 Lake Woodlands Drive',)","('77380',)"
"(""Church's Chicken"",)",chicken_wings,"('19153 I-45 S',)","('77385',)"
"('Subway',)",sandwiches,"('4747 Research Forest Dr',)","('77381',)"
"('Sonic Drive-In',)",hotdogs,"('1201 Lake Woodlands Dr',)","('77380',)"
"(""Denny's"",)",diners,"('28669 I-45 N',)","('77381',)"
"('A & W Restaurants',)",hotdogs,"('9945 6 Pines Dr',)","('77380',)"
"(""Chili's"",)",bars,"('6671 Woodlands Pkwy',)","('77382',)"
"('Subway',)",sandwiches,"('4775 W Panther Crk',)","('77381',)"
"('Subway',)",sandwiches,"('8000 Research Forest Dr',)","('77381',)"
"('Casa Medina',)",mexican,"('28777 Interstate 45',)","('77381',)"
"('Chick-fil-A',)",hotdogs,"('1201 Lake Woodlands Dr',)","('77380',)"
"('Chick-fil-A',)",hotdogs,"('6543 Fm 1488 Rd',)","('77354',)"
"('The Republic Grille',)",southern,"('4775 W Panther Creek',)","('77381',)"
"('Brothers Pizza Express',)",pizza,"('6700 Woodlands Pkwy',)","('77382',)"
"(""Dickey's Barbecue Pit"",)",bbq,"('10700 Kuykendahl Rd',)","('77381',)"
"(""Jersey Mike's Subs"",)",sandwiches,"('6619 FM 1488',)","('77354',)"
"('Subway',)",sandwiches,"('8000 Research Forest Dr',)","('77381',)"
"('Pizza Hut',)",chicken_wings,"('8000 Mcbeth Way',)","('77382',)"
"(""Denny's"",)",tradamerican,"('6111 Fm 1488',)","('77354',)"
"(""Chili's"",)",bars,"('6671 Woodlands Pkwy',)","('77382',)"
"(""McDonald's"",)",hotdogs,"('6745 Fm 1488',)","('77354',)"
"('Pizza Hut',)",pizza,"('32826 FM 2978',)","('77354',)"
"(""Chili's"",)",bars,"('6603 Fm 1488 Rd',)","('77354',)"
"('Brothers Pizza Express',)",pizza,"('6531 Fm 1488',)","('77354',)"
"('The Breakfast Place',)",cafes,"('8000 Mcbeth Way',)","('77382',)"
"('Burger King',)",burgers,"('787 Honea Egypt Rd',)","('77354',)"
"('Little Caesars Pizza',)",pizza,"('6606 Fm 1488',)","('77354',)"
"('Subway',)",sandwiches,"('3600 Fm 1488',)","('77384',)"
"('Los Cucos Mexican Cafe - Woodlands',)",mexican,"('4775 W Panther Creek Dr',)","('77381',)"
"('Subway',)",sandwiches,"('4775 W Panther Crk',)","('77381',)"
"(""Domino's Pizza"",)",pizza,"('7103 FM 1488 Rd',)","('77354',)"
"('Subway',)",sandwiches,"('6315 FM 1488',)","('77354',)"
"('Rancheros Mexican Restaurant',)",mexican,"('32823 Fm 2978 Rd',)","('77354',)"
"(""Pappasito's Cantina"",)",tex-mex,"('18101 Interstate 45 N',)","('77385',)"
"(""Auntie Anne's"",)",desserts,"('1201 Lake Woodlands Dr',)","('77380',)"
"(""Mama Juanita's Mexican Restaurant"",)",mexican,"('8000 Hwy 242',)","('77385',)"
"('Subway',)",sandwiches,"('10161 State Hwy 242',)","('77385',)"
"('Twin Peaks',)",sportsbars,"('18310 Interstate 45',)","('77381',)"
"('Another Broken Egg Cafe',)",breakfast_brunch,"('19075 Interstate 45 S Ste 102',)","('77385',)"
"(""Domino's Pizza"",)",pizza,"('3026 College Park Dr',)","('77384',)"
"('Ploy Thai Cuisine',)",thai,"('1500 Research Forest Dr',)","('77381',)"
"('Chick-fil-A',)",hotdogs,"('1201 Lake Woodlands Dr',)","('77380',)"
"('Sonic Drive-In',)",hotdogs,"('1201 Lake Woodlands Dr',)","('77380',)"
"('Panera Bread',)",sandwiches,"('1201 Lake Woodlands Drive',)","('77380',)"
"('Subway',)",sandwiches,"('3026 College Park Dr',)","('77384',)"
"('The Cheesecake Factory - The Woodlands',)",desserts,"('1201 Lake Woodlands Dr',)","('77380',)"
"('Olive Garden Italian Restaurant',)",italian,"('26715 I-45',)","('77380',)"
"('Saltgrass Steak House',)",steak,"('19533 IH 45 S',)","('77385',)"
"('Subway',)",sandwiches,"('19189 I-45 S',)","('77385',)"
"('Guadalajara Hacienda',)",seafood,"('27885 I-45',)","('77380',)"
"('Panda Express',)",chinese,"('431 Fm 1960 Rd. West',)","('77090',)"
"('Five Guys',)",burgers,"('6630 Spring Stuebner Rd',)","('77389',)"
"('Dairy Queen',)",burgers,"('21325 Kuykandahl Rd',)","('77379',)"
"(""Arby's"",)",hotdogs,"('130 E Louetta Rd',)","('77373',)"
"('Pollo Regio',)",mexican,"('1623 Cypress Creek Pkwy',)","('77090',)"
"('Popeyes Louisiana Kitchen',)",chicken_wings,"('20035 I-45 N',)","('77388',)"
"('Panda Express',)",hotdogs,"('5901 Fm 2920',)","('77388',)"
"(""McDonald's"",)",hotdogs,"('18604 Kuykendahl Rd',)","('77379',)"
"('Los Tres Ranchitos Mexican Restaurant',)",mexican,"('19620 Kuykendahl Rd',)","('77379',)"
"('Firehouse Subs',)",sandwiches,"('257 Cypresswood Dr',)","('77388',)"
"('Bareback Bar & Icehouse',)",sportsbars,"('19940 Kuykendahl Rd',)","('77379',)"
"('MOD Pizza',)",hotdogs,"('6535 N Grand Pkwy W',)","('77389',)"
"(""Jimmy John's"",)",sandwiches,"('6011 Fm 2920 Rd',)","('77379',)"
"(""McDonald's"",)",burgers,"('2125 Fm 2920 Rd',)","('77388',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('18562 Kuykendahl Rd',)","('77379',)"
"(""Wendy's"",)",hotdogs,"('21130 Kuykendahl Rd',)","('77379',)"
"('Kings Blu Jam Cafe',)",breakfast_brunch,"('4711 Louetta Rd',)","('77388',)"
"('Sonic Drive-In',)",hotdogs,"('6020 Fm 2920',)","('77379',)"
"('Cotton Patch Cafe',)",tradamerican,"('5431 Fm 2920',)","('77388',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('6370 FM 2920',)","('77379',)"
"('Taco Bell',)",hotdogs,"('619 FM 1960 Rd. W',)","('77090',)"
"('Burger King',)",burgers,"('18219 Kuykendahl Rd',)","('77379',)"
"('Chipotle Mexican Grill',)",mexican,"('6615 N Grand Pkwy W',)","('77389',)"
"('Whataburger',)",burgers,"('2115 Fm 2920 Rd',)","('77388',)"
"('Pollo Campero',)",chickenshop,"('130 Fm 1960 W',)","('77090',)"
"('Dairy Queen',)",hotdogs,"('1651 Louetta Rd',)","('77388',)"
"('Papa Johns Pizza',)",pizza,"('21187 Kuykendahl Rd',)","('77379',)"
